approach;total_size;partition;partition_size
Sequence;1995;('calculate protocol', 'calculate protocol', 'calculate protocol');39
Sequence;1995;('save', 'finish payment', 'restart editing');3
Sequence;1995;('revoke decision', 'restart editing', 'restart editing');11
Sequence;1995;('finish editing', 'save', 'restart editing');24
Sequence;1995;('calculate', 'begin editing', 'calculate protocol');14
Sequence;1995;('save', 'mail income', 'mail valid');3
Sequence;1995;('finish pre-check', 'finish editing', 'create');2212
Sequence;1995;('finish editing', 'create', 'insert document');79
Sequence;1995;('clear', 'restart editing', 'restart editing');4
Sequence;1995;('create', 'insert document', 'initialize');3
Sequence;1995;('restart editing', 'insert document', 'save');31
Sequence;1995;('create', 'begin editing', 'finish editing');83
Sequence;1995;('save', 'finish editing', 'restart editing');35
Sequence;1995;('begin editing', 'finish editing', 'finish preparations');13
Sequence;1995;('finish pre-check', 'finish editing', 'begin admissibility check');3
Sequence;1995;('finish preparations', 'calculate', 'calculate');8
Sequence;1995;('calculate', 'begin editing', 'create');12
Sequence;1995;('create', 'create', 'plan');4
Sequence;1995;('performed', 'performed', 'finish preparations');12
Sequence;1995;('performed offline', 'calculate', 'finish editing');5
Sequence;1995;('initialize', 'performed', 'finish preparations');93
Sequence;1995;('begin payment', 'insert document', 'begin editing');6
Sequence;1995;('initialize', 'initialize', 'performed');11
Sequence;1995;('finish pre-check', 'finish editing', 'finish editing');3015
Sequence;1995;('performed offline', 'calculate', 'begin editing');14
Sequence;1995;('initialize', 'performed', 'performed offline');4
Sequence;1995;('begin editing', 'create', 'plan');15
Sequence;1995;('save', 'clear', 'begin editing');4
Sequence;1995;('calculate', 'save', 'clear');3
Sequence;1995;('insert document', 'initialize', 'initialize');3
Sequence;1995;('insert document', 'initialize', 'withdraw');6
Sequence;1995;('restart editing', 'calculate', 'finish editing');13
Sequence;1995;('finish payment', 'restart editing', 'calculate');8
Sequence;1995;('save', 'revoke decision', 'restart editing');3
Sequence;1995;('insert document', 'save', 'finish pre-check');288
Sequence;1995;('prepare offline', 'calculate', 'cancel offline');4
Sequence;1995;('begin editing', 'calculate', 'restart editing');16
Sequence;1995;('finish preparations', 'initialize', 'begin editing');14
Sequence;1995;('finish editing', 'finish editing', 'calculate protocol');3
Sequence;1995;('create', 'finish preparations', 'save');3
Sequence;1995;('calculate', 'finish preparations', 'initialize');4
Sequence;1995;('performed', 'create', 'save');5
Sequence;1995;('clear', 'create', 'save');236
Sequence;1995;('create', 'save', 'begin editing');28
Sequence;1995;('calculate protocol', 'insert document', 'calculate protocol');4
Sequence;1995;('begin editing', 'save', 'refuse');4
Sequence;1995;('initialize', 'save', 'begin admissibility check');9
Sequence;1995;('begin preparations', 'initialize', 'begin editing');26
Sequence;1995;('finish editing', 'restart editing', 'restart editing');25
Sequence;1995;('restart editing', 'save', 'finish pre-check');25
Sequence;1995;('save', 'prepare offline', 'cancel offline');3
Sequence;1995;('begin payment', 'finish payment', 'begin admissibility check');4
Sequence;1995;('initialize', 'begin payment', 'finish payment');8
Sequence;1995;('begin editing', 'calculate', 'finish pre-check');79
Sequence;1995;('calculate', 'calculate', 'clear');4
Sequence;1995;('calculate', 'clear', 'begin editing');5
Sequence;1995;('begin editing', 'create', 'begin editing');8
Sequence;1995;('create', 'begin editing', 'save');468
Sequence;1995;('begin editing', 'save', 'performed offline');3
Sequence;1995;('save', 'restart editing', 'insert document');9
Sequence;1995;('restart editing', 'finish editing', 'restart editing');14
Sequence;1995;('finish editing', 'restart editing', 'finish editing');25
Sequence;1995;('create', 'begin editing', 'calculate');22
Sequence;1995;('performed offline', 'finish editing', 'calculate');14
Sequence;1995;('create', 'initialize', 'save');6
Sequence;1995;('begin editing', 'discard', 'calculate');7
Sequence;1995;('save', 'begin editing', 'discard');5
Sequence;1995;('calculate', 'finish editing', 'create');4
Sequence;1995;('finish preparations', 'save', 'begin editing');16
Sequence;1995;('performed', 'calculate', 'insert document');6
Sequence;1995;('finish editing', 'restart editing', 'finish pre-check');3
Sequence;1995;('finish editing', 'finish editing', 'restart editing');15
Sequence;1995;('finish editing', 'finish preparations', 'calculate');5
Sequence;1995;('initialize', 'finish editing', 'create');3
Sequence;1995;('performed offline', 'calculate', 'calculate');21
Sequence;1995;('restart editing', 'calculate', 'finish pre-check');9
Sequence;1995;('save', 'finish pre-check', 'restart editing');6
Sequence;1995;('finish pre-check', 'restart editing', 'finish pre-check');6
Sequence;1995;('finish payment', 'insert document', 'begin editing');14
Sequence;1995;('finish payment', 'save', 'restart editing');4
Sequence;1995;('finish preparations', 'prepare external', 'calculate');7
Sequence;1995;('finish preparations', 'begin editing', 'insert document');10
Sequence;1995;('calculate', 'finish preparations', 'begin editing');5
Sequence;1995;('restart editing', 'save', 'insert document');16
Sequence;1995;('create', 'save', 'insert document');99
Sequence;1995;('calculate', 'performed', 'finish preparations');3
Sequence;1995;('restart editing', 'finish editing', 'finish editing');10
Sequence;1995;('finish editing', 'begin payment', 'insert document');37
Sequence;1995;('restart editing', 'finish editing', 'calculate');6
Sequence;1995;('begin editing', 'calculate protocol', 'calculate protocol');28
Sequence;1995;('insert document', 'calculate protocol', 'save');4
Sequence;1995;('create', 'create', 'finish editing');3
Sequence;1995;('calculate', 'finish pre-check', 'save');341
Sequence;1995;('finish pre-check', 'save', 'finish pre-check');520
Sequence;1995;('save', 'finish pre-check', 'save');195
Sequence;1995;('insert document', 'save', 'begin preparations');3
Sequence;1995;('begin preparations', 'calculate', 'prepare offline');8
Sequence;1995;('finish pre-check', 'save', 'finish editing');39
Sequence;1995;('save', 'decide', 'revoke decision');6
Sequence;1995;('insert document', 'save', 'performed offline');3
Sequence;1995;('save', 'insert document', 'finish preparations');6
Sequence;1995;('insert document', 'restart editing', 'finish editing');4
Sequence;1995;('restart editing', 'finish editing', 'finish payment');5
Sequence;1995;('calculate', 'restart editing', 'restart editing');5
Sequence;1995;('finish editing', 'calculate', 'plan');8
Sequence;1995;('prepare external', 'calculate', 'finish editing');16
Sequence;1995;('save', 'begin editing', 'performed offline');4
Sequence;1995;('restart editing', 'calculate', 'calculate');3
Sequence;1995;('calculate protocol', 'save', 'save');5
Sequence;1995;('finish editing', 'begin editing', 'calculate protocol');7
Sequence;1995;('save', 'calculate protocol', 'calculate protocol');8
Sequence;1995;('save', 'calculate protocol', 'save');4
Sequence;1995;('calculate protocol', 'save', 'calculate protocol');9
Sequence;1995;('finish editing', 'revoke decision', 'begin editing');4
Sequence;1995;('calculate', 'prepare offline', 'calculate');3
Sequence;1995;('save', 'prepare external', 'begin preparations');4
Sequence;1995;('save', 'save', 'prepare external');5
Sequence;1995;('mail income', 'initialize', 'plan');10
Sequence;1995;('calculate', 'performed offline', 'calculate');5
Sequence;1995;('calculate', 'finish editing', 'finish payment');11
Sequence;1995;('save', 'finish editing', 'abort external');39
Sequence;1995;('calculate', 'calculate', 'create');5
Sequence;1995;('change department', 'initialize', 'performed');3
Sequence;1995;('change department', 'begin editing', 'calculate');3
Sequence;1995;('change department', 'change department', 'initialize');4
Sequence;1995;('begin editing', 'initialize', 'initialize');6
Sequence;1995;('save', 'begin editing', 'calculate protocol');11
Sequence;1995;('calculate', 'begin editing', 'finish pre-check');16
Sequence;1995;('begin editing', 'discard', 'insert document');4
Sequence;1995;('begin preparations', 'begin editing', 'insert document');6
Sequence;1995;('insert document', 'finish payment', 'remove document');3
Sequence;1995;('finish preparations', 'begin editing', 'calculate');3
Sequence;1995;('save', 'begin editing', 'create');3
Sequence;1995;('prepare external', 'finish preparations', 'save');4
Sequence;1995;('finish editing', 'begin preparations', 'prepare external');5
Sequence;1995;('calculate', 'finish editing', 'begin preparations');9
Sequence;1995;('calculate', 'finish editing', 'clear');7
Sequence;1995;('calculate', 'finish editing', 'prepare offline');12
Sequence;1995;('begin preparations', 'calculate', 'finish editing');8
Sequence;1995;('finish editing', 'prepare offline', 'cancel offline');3
Sequence;1995;('finish editing', 'restart editing', 'insert document');5
Sequence;1995;('finish editing', 'mail income', 'initialize');4
Sequence;1995;('finish pre-check', 'finish editing', 'initialize');4278
Sequence;1995;('discard', 'save', 'finish editing');4
Sequence;1995;('calculate', 'begin editing', 'discard');12
Sequence;1995;('begin editing', 'discard', 'save');14
Sequence;1995;('insert document', 'save', 'restart editing');5
Sequence;1995;('plan', 'finish preparations', 'calculate');7
Sequence;1995;('performed offline', 'save', 'calculate');10
Sequence;1995;('finish pre-check', 'begin editing', 'finish pre-check');21
Sequence;1995;('begin editing', 'finish pre-check', 'begin editing');10
Sequence;1995;('finish editing', 'begin editing', 'discard');5
Sequence;1995;('discard', 'calculate', 'finish editing');7
Sequence;1995;('finish pre-check', 'finish editing', 'revoke decision');3
Sequence;1995;('restart editing', 'restart editing', 'insert document');5
Sequence;1995;('finish editing', 'calculate', 'finish pre-check');127
Sequence;1995;('begin editing', 'insert document', 'finish pre-check');9
Sequence;1995;('insert document', 'finish pre-check', 'finish editing');7
Sequence;1995;('finish preparations', 'begin editing', 'save');7
Sequence;1995;('plan', 'finish preparations', 'begin editing');7
Sequence;1995;('prepare external', 'save', 'calculate');7
Sequence;1995;('finish editing', 'calculate protocol', 'calculate protocol');7
Sequence;1995;('begin preparations', 'calculate', 'calculate');4
Sequence;1995;('calculate', 'calculate', 'prepare offline');4
Sequence;1995;('discard', 'save', 'calculate');7
Sequence;1995;('calculate', 'finish editing', 'begin payment');32
Sequence;1995;('calculate', 'finish pre-check', 'restart editing');4
Sequence;1995;('finish editing', 'clear', 'create');80
Sequence;1995;('begin editing', 'finish editing', 'clear');520
Sequence;1995;('calculate protocol', 'calculate protocol', 'finish editing');6
Sequence;1995;('finish editing', 'insert document', 'finish payment');6
Sequence;1995;('finish payment', 'restart editing', 'insert document');5
Sequence;1995;('begin editing', 'save', 'discard');3
Sequence;1995;('begin editing', 'initialize', 'create');11
Sequence;1995;('initialize', 'create', 'begin editing');19
Sequence;1995;('withdraw', 'withdraw', 'withdraw');4
Sequence;1995;('begin editing', 'finish editing', 'performed offline');4
Sequence;1995;('discard', 'calculate', 'finish pre-check');3
Sequence;1995;('calculate', 'clear', 'create');3
Sequence;1995;('clear', 'create', 'calculate');59
Sequence;1995;('finish pre-check', 'finish pre-check', 'finish pre-check');44
Sequence;1995;('begin editing', 'finish pre-check', 'calculate');18
Sequence;1995;('save', 'finish pre-check', 'finish pre-check');84
Sequence;1995;('finish pre-check', 'finish pre-check', 'calculate');23
Sequence;1995;('calculate', 'begin preparations', 'save');4
Sequence;1995;('calculate', 'finish preparations', 'finish preparations');3
Sequence;1995;('abort payment', 'begin editing', 'save');3
Sequence;1995;('performed', 'begin editing', 'discard');4
Sequence;1995;('prepare offline', 'cancel offline', 'calculate');3
Sequence;1995;('performed offline', 'begin editing', 'insert document');6
Sequence;1995;('calculate', 'restart editing', 'finish editing');4
Sequence;1995;('finish pre-check', 'calculate', 'save');37
Sequence;1995;('finish editing', 'begin editing', 'restart editing');3
Sequence;1995;('finish pre-check', 'begin editing', 'save');29
